n,repeat,method,energy,optimum,random,feasible,optimal,recovered
18,2,qubo_sb,0.03588727467207789,-0.01098525799123884,0.013516979660895516,True,False,-0.9129898798950604
18,2,random_feasible,0.013516979660895516,-0.01098525799123884,0.013516979660895516,True,False,0.0
18,3,greedy_topk,0.004012893416619423,-0.005680034540037848,0.012779590278511393,True,False,0.47491197400083196
18,3,mmr,-0.003160955038267188,-0.005680034540037848,0.012779590278511393,True,False,0.863535715024969
18,3,quota_mmr,0.00023155645500205768,-0.005680034540037848,0.012779590278511393,True,False,0.679755625959439
18,3,qubo_sa,-0.004496772610519145,-0.005680034540037848,0.012779590278511393,True,False,0.9359000011565947
18,3,qubo_tabu,-0.005680034540037654,-0.005680034540037848,0.012779590278511393,True,True,0.9999999999999895
18,3,qubo_feasible,-0.005680034540037654,-0.005680034540037848,0.012779590278511393,True,True,0.9999999999999895
18,3,qubo_sb,,-0.005680034540037848,0.012779590278511393,False,False,
18,3,random_feasible,0.012779590278511393,-0.005680034540037848,0.012779590278511393,True,False,0.0
18,4,greedy_topk,0.009639627465072853,-0.006930871703653807,0.015560268688902736,True,False,0.2632432647029905
18,4,mmr,-0.0020796731327469564,-0.006930871703653807,0.015560268688902736,True,False,0.7843062429812426
18,4,quota_mmr,0.0005828434543763972,-0.006930871703653807,0.015560268688902736,True,False,0.6659255588250709
18,4,qubo_sa,-0.003456266952437531,-0.006930871703653807,0.015560268688902736,True,False,0.8455122910367765
18,4,qubo_tabu,-0.006930871703653502,-0.006930871703653807,0.015560268688902736,True,True,0.9999999999999865
18,4,qubo_feasible,-0.006930871703653502,-0.006930871703653807,0.015560268688902736,True,True,0.9999999999999865
18,4,qubo_sb,0.00305414783548999,-0.006930871703653807,0.015560268688902736,True,False,0.5560465425555591
18,4,random_feasible,0.015560268688902736,-0.006930871703653807,0.015560268688902736,True,False,0.0
18,5,greedy_topk,0.03627771897157131,-0.009028443599027991,0.013527230075864356,True,False,-1.0086370827855813
18,5,mmr,-0.007690104994921343,-0.009028443599027991,0.013527230075864356,True,False,0.9406651016769937
18,5,quota_mmr,0.006275847463232925,-0.009028443599027991,0.013527230075864356,True,False,0.32148818595044865
18,5,qubo_sa,-0.0005460822899469309,-0.009028443599027991,0.013527230075864356,True,False,0.6239366896621169
18,5,qubo_tabu,-0.009028443599027713,-0.009028443599027991,0.013527230075864356,True,True,0.9999999999999877
18,5,qubo_feasible,-0.009028443599027713,-0.009028443599027991,0.013527230075864356,True,True,0.9999999999999877
18,5,qubo_sb,,-0.009028443599027991,0.013527230075864356,False,False,
18,5,random_feasible,0.013527230075864356,-0.009028443599027991,0.013527230075864356,True,False,0.0
